3.975359343,29,7,6.2,5.7,4,3.7,1
70.93223819,26,3.8,5.5,8.7,3.3,3.7,1
70.93223819,26,3,6.9,6.4,3.3,2.9,1
51.94250513,49,6.2,8.4,3.3,3.3,6,1
38.76796715,21,7.8,6.2,2.6,5.6,9,1
38.76796715,21,7,3.4,3.3,7.1,8.3,1
34.95687885,26,4.6,3.4,8.7,7.9,7.5,1
49.3798768,22,5.4,6.9,6.4,4,4.4,1
25.65913758,51,3,5.5,9.5,5.6,5.2,1
50.72689938,28,7.8,3.4,6.4,4,4.4,1
22.07802875,52,3,9.1,4.9,6.3,6.7,1
11.07186858,43,4.6,5.5,3.3,7.9,7.5,1
50.59548255,44,7,6.9,4.9,3.3,6,1
17.41273101,45,3.8,4.1,7.2,5.6,3.7,1
24.41067762,27,3.8,9.8,4.1,4,9,1
23.88501027,26,7,5.5,4.1,4.8,7.5,1
20.04106776,25,9.4,3.4,1.8,8.7,7.5,1
150.9979466,19,7,3.4,5.7,7.9,6.7,1
10.7761807,31,9.4,3.4,1,8.7,9.8,1
78.68583162,31,3.8,4.1,7.2,8.7,2.1,1
78.68583162,31,3.8,4.1,7.2,8.7,2.1,1
81.18275154,31,6.2,4.8,8.7,6.3,5.2,1
13.40451745,30.40033257,6.2,4.1,6.4,6.3,1,1
13.40451745,30.40033257,7,6.9,4.1,6.3,3.7,1
142.4558522,18,6.2,5.5,6.4,4.8,5.2,1
10.94045175,33,3,10,5.7,6.3,8.3,1
12.05749487,36,5.4,4.8,4.9,4.8,6,1
54.07802875,31,3,5.5,7.2,5.6,6,1
5.650924025,45,7.8,4.8,4.1,4,6,1
19.84394251,29,8.6,6.9,4.9,3.3,6,1
79.86858316,23,5.4,5.5,5.7,8.7,5.2,1
8.772073922,27,6.2,4.8,6.4,6.3,2.9,1
19.18685832,22,8.6,4.1,4.9,4.8,5.2,1
7.589322382,47,3.8,1.9,8.7,8.7,2.1,1
7.589322382,47,4.6,4.1,5.7,9.4,3.7,1
7.589322382,47,3,5.5,4.9,9.4,4.4,1
10.84188912,30.40033257,7.8,5.5,4.9,7.1,6,1
51.08829569,28,4.6,6.9,4.9,4,6,1
128.0657084,43,4.6,7.6,4.9,5.6,6,0
28.35318275,26,8.6,5.5,4.1,7.1,6.7,1
4.533880903,31,5.4,5.5,7.2,4.8,1.3,1
17.93839836,24,4.6,7.6,6.4,4.8,6.7,1
23.45790554,27,3.8,9.8,4.1,4,9,1
16.22997947,35,6.2,5.5,5.7,4,2.9,1
16.22997947,35,7,4.8,2.6,5.6,6,1
71.2936345,31,5.4,4.1,6.4,4.8,4.4,1
9.527720739,23,7,4.1,6.4,4.8,5.2,1
17.01848049,40,5.4,4.1,4.9,6.3,7.5,1
130.9897331,31,5.4,6.9,3.3,4,8.3,1
37.09240246,37,6.2,6.2,6.4,5.6,5.2,1
0.427104723,24,8.6,4.1,4.9,3.3,6,1
12.8788501,23,5.4,8.4,4.1,4.8,6,1
12.8788501,23,7.8,5.5,4.1,4.8,5.2,1
8.147843943,46,4.6,7.6,6.4,4,6,1
7.326488706,23,6.2,4.8,5.7,3.3,3.7,1
17.93839836,40,3,8.4,7.2,4.8,8.3,1
14.6201232,39,3.8,4.8,5.7,7.9,3.7,1
16,28,3,5.5,6.4,5.6,3.7,1
32.45995893,40,5.4,3.4,5.7,7.9,9.8,1
73.49486653,33,2.2,6.2,6.4,6.3,5.2,1
73.49486653,33,3.8,4.1,8,6.3,4.4,1
11.8275154,24,7.8,6.2,4.9,1.7,3.7,1
46.35728953,38,6.2,4.1,4.9,5.6,6.7,1
52.50102669,35,5.4,4.8,4.1,7.9,7.5,1
14.98151951,33,4.6,4.8,7.2,7.9,6,1
26.21765914,36,3,6.9,6.4,4.8,6,1
26.21765914,36,2.2,6.9,8,6.3,3.7,1
26.21765914,36,3,6.9,7.2,4.8,5.2,1
29.07597536,22,9.4,4.1,4.1,4.8,9,1
33.3798768,38,7.8,2.6,5.7,7.1,5.2,1
5.848049281,23,4.6,6.9,7.2,5.6,4.4,1
5.848049281,23,6.2,4.8,4.9,4.8,3.7,1
77.53593429,24,6.2,5.5,5.7,3.3,2.1,1
166.275154,26,3,5.5,5.7,7.1,6.7,1
107.1704312,33,5.4,1,9.5,9.4,5.2,1
19.44969199,40,6.2,3.4,8,3.3,3.7,1
8.640657084,23,3.8,4.1,8.7,4,2.9,1
13.66735113,27,8.6,4.8,7.2,4,3.7,1
6.275154004,24,5.4,6.2,4.1,6.3,9.8,1
23.19507187,30,5.4,7.6,2.6,5.6,6,1
16.32854209,37,4.6,7.6,5.7,5.6,8.3,1
26.11909651,31,3,7.6,4.9,5.6,5.2,1
35.38398357,31,3.8,10,3.3,3.3,6.7,1
25.98767967,23,1.4,2.6,9.5,8.7,2.1,1
3.58110883,40,7.8,5.5,2.6,6.3,8.3,1
3.58110883,40,8.6,5.5,3.3,6.3,7.5,1
3.58110883,40,7,6.9,4.1,5.6,7.5,1
1.708418891,37,4.6,2.6,8.7,4,2.9,1
25.23203285,30,4.6,2.6,7.2,6.3,5.2,1
13.8973306,38,3,9.1,4.1,4.8,6,1
63.11293634,32,3,4.8,4.1,7.1,7.5,1
11.30184805,34,9.4,3.4,4.9,3.3,6,1
11.69609856,25,3,4.8,7.2,7.9,5.2,1
11.69609856,25,3,5.5,5.7,7.1,5.2,1
30.22587269,33,4.6,6.2,8,7.1,5.2,0
30.22587269,33,5.4,7.6,5.7,7.1,6,0
38.01232033,33,3,4.1,8,7.1,3.7,0
21.61806982,37,3.8,4.8,4.9,7.1,6.7,1
39.06365503,31,6.2,4.8,4.1,4.8,5.2,1
138.9404517,30,5.4,6.9,2.6,5.6,8.3,0
23.6550308,26,4.6,5.5,8.7,5.6,1.3,1
20.56673511,33,6.2,4.1,3.3,8.7,9.8,1
94.12731006,25,6.2,3.4,6.4,6.3,7.5,0
2.102669405,32,5.4,5.5,3.3,7.9,8.3,0
96.65708419,36,6.2,6.2,5.7,4,5.2,0
34.49691992,38,1.4,4.8,5.7,6.3,6.7,0
46.78439425,23,3,6.2,8.7,4.8,6,1
80.16427105,26,4.6,5.5,8,4.8,5.2,1
11.89322382,24,7.8,6.2,4.9,1.7,3.7,1
79.86858316,25,7.8,6.9,3.3,3.3,5.2,1
2.201232033,33,5.4,6.2,7.2,2.5,5.2,1
16.82135524,32,5.4,7.6,8.7,2.5,2.9,0
6.045174538,44,4.6,4.8,8.7,4.8,6,0
1.741273101,24,6.2,4.8,8,4,2.9,1
24.18069815,23,6.2,3.4,6.4,4.8,3.7,1
38.01232033,25,6.2,3.4,6.4,4.8,3.7,0
5.749486653,34,8.6,5.5,1,6.3,9.8,1
12.02464066,30,5.4,4.1,4.9,6.3,6,1
8.31211499,29,9.4,5.5,3.3,3.3,5.2,1
15.21149897,30,4.6,6.9,7.2,3.3,6.7,1
93.9301848,29,4.6,7.6,7.2,2.5,4.4,0
27.56468172,26,3,6.9,7.2,4.8,5.2,0
49.14989733,28,7.8,6.9,4.1,3.3,7.5,1
86.6036961,33,3.8,8.4,8,4,4.4,1
86.6036961,33,4.6,9.1,4.9,3.3,2.9,1
53.35523614,27,7,5.5,4.9,6.3,8.3,1
139.0718686,32,7.8,4.8,4.1,3.3,7.5,1
28.35318275,31,7,6.2,1,9.4,7.5,1
23.12936345,23,6.2,4.8,7.2,4,6.7,0
15.14579055,22,6.2,2.6,7.2,5.6,6.7,1
160.0657084,24,1,6.9,9.5,4.8,7.5,1
19.71252567,23,7,4.8,4.1,5.6,6.7,1
16.82135524,32,3,4.1,7.2,7.1,8.3,0
15.86858316,42,1.4,4.1,9.5,7.1,5.2,0
70.30800821,22,5.4,4.1,8.7,4,2.1,1
2.792607803,39,7.8,4.8,1.8,8.7,8.3,1
13.01026694,34,3.8,2.6,8,9.4,6,1
88.90349076,30,4.6,2.6,7.2,7.1,6.7,0
123.0718686,28,3,8.4,3.3,7.9,8.3,1
59.99178645,31,4.6,4.8,8,4.8,6.7,0
59.99178645,31,6.2,6.9,7.2,4.8,5.2,0
26.67761807,32,3,8.4,7.2,6.3,7.5,1
18.00410678,40,3,6.9,4.9,5.6,6,0
16.59137577,22,8.6,6.2,2.6,5.6,9.8,1
2.759753593,41,3.8,8.4,2.6,4.8,7.5,1
23.68788501,24,3,4.8,7.2,7.9,5.2,1
23.68788501,24,3,5.5,5.7,7.1,5.2,1
16.42710472,26,6.2,5.5,3.3,6.3,8.3,1
45.96303901,36,5.4,5.5,7.2,4.8,4.4,1
12.02464066,30,5.4,4.1,4.9,6.3,6,1
73.65913758,30,4.6,4.8,5.7,8.7,6,1
2.759753593,31,7,3.4,8,7.9,6,0
26.94045175,24,5.4,4.8,4.9,4.8,5.2,1
2.431211499,28,6.2,3.4,4.9,7.9,7.5,1
68.27104723,24,7,4.1,2.6,7.9,7.5,1
68.27104723,24,7.8,6.2,2.6,5.6,6.7,1
1.642710472,44,4.6,7.6,5.7,2.5,6,1
76.15605749,24,7,6.2,1.8,6.3,7.5,0
12.35318275,39,6.2,3.4,6.4,6.3,7.5,1
58.21765914,35,8.6,5.5,3.3,4.8,6.7,0
32.49281314,40,6.2,6.2,5.7,4.8,7.5,1
6.275154004,30.40033257,7.8,6.2,4.9,4,8.3,1
5.026694045,26,4.6,6.2,5.7,4,6,1
5.026694045,26,4.6,5.5,6.4,5.6,5.2,1
22.66940452,31,5.4,5.5,4.9,5.6,6.7,0
27.36755647,26,9.4,6.2,2.6,4,6,0
27.36755647,26,6.2,7.6,4.1,3.3,6.7,0
150.1437372,33,5.4,3.4,5.7,7.1,5.2,1
53.2238193,23,8.6,5.5,2.6,4.8,7.5,0
5.9137577,32,3.8,6.2,8,4,6.7,0
53.97946612,28,7.8,6.9,2.6,6.3,7.5,1
73.82340862,26,10,5.5,2.6,6.3,6.7,0
27.49897331,27,3.8,1.9,9.5,7.1,2.1,1
44.48459959,22,4.6,2.6,6.4,9.4,6,0
54.01232033,37,10,3.4,3.3,6.3,10,1
8.574948665,38,4.6,4.1,4.1,8.7,8.3,1
64.29568789,44,2.2,5.5,8.7,7.1,6.7,1
27.23613963,27,7,6.9,5.7,3.3,6.7,0
23.9835729,23,4.6,6.9,7.2,3.3,2.1,1
23.9835729,23,4.6,6.9,7.2,2.5,2.9,1
23.9835729,23,4.6,6.9,7.2,3.3,2.1,1
23.9835729,23,4.6,6.9,7.2,2.5,2.9,1
37.78234086,34,4.6,2.6,5.7,7.9,7.5,1
17.80698152,23,3.8,9.1,8.7,4.8,5.2,0
95.44147844,25,6.2,3.4,6.4,6.3,7.5,0
27.59753593,26,4.6,6.2,5.7,6.3,4.4,0
27.59753593,26,3.8,4.1,8.7,7.9,5.2,0
72.41067762,30,6.2,2.6,6.4,5.6,6,0
2.98973306,45,3,8.4,7.2,7.1,6,1
11.53182752,31,5.4,6.2,6.4,4,3.7,0
11.53182752,31,3.8,3.4,8,6.3,6,0
23.52361396,36,4.6,4.1,4.9,5.6,3.7,1
23.52361396,36,6.2,4.8,5.7,4,2.9,1
40.04928131,29,5.4,6.2,4.1,5.6,8.3,0
54.04517454,30,5.4,4.1,4.9,8.7,7.5,1
20.92813142,23,3,6.9,5.7,7.9,5.2,1
20.92813142,23,4.6,6.9,7.2,4.8,5.2,1
11.99178645,27,6.2,6.9,3.3,4.8,6.7,1
44.97741273,29,3,4.8,4.9,6.3,7.5,1
14.22587269,28,7,6.9,6.4,2.5,5.2,1
58.94045175,46,3,6.2,8,5.6,3.7,0
61.73305955,23,4.6,6.9,7.2,3.3,2.1,1
61.73305955,23,4.6,6.9,7.2,2.5,2.9,1
140.9445585,26,3.8,1.9,8.7,6.3,4.4,0
140.9445585,26,5.4,2.6,8,7.1,5.2,0
6.176591376,38,6.2,6.2,8,2.5,3.7,1
6.176591376,38,4.6,6.2,8,4,3.7,1
94.9486653,26,3.8,7.6,7.2,7.9,4.4,1
70.17659138,31,4.6,5.5,7.2,3.3,2.9,0
70.17659138,31,4.6,5.5,7.2,4.8,3.7,0
57.23203285,36,3.8,5.5,6.4,5.6,6,1
45.73305955,33,7.8,6.2,6.4,7.9,6,0
45.73305955,33,3.8,3.4,5.7,8.7,7.5,0
29.01026694,28,9.4,3.4,4.9,3.3,6,1
11.99178645,27,6.2,6.9,3.3,4.8,6.7,1
27.36755647,26,6.2,5.5,4.9,5.6,6.7,0
105.9219713,28,5.4,3.4,7.2,6.3,3.7,0
3.449691992,40,6.2,5.5,4.9,4.8,7.5,1
4.533880903,23,1.4,9.8,6.4,3.3,6,1
35.77823409,22,7,4.1,5.7,5.6,8.3,1
40.31211499,29,6.2,3.4,4.1,7.9,7.5,0
40.31211499,29,6.2,3.4,4.1,7.9,7.5,0
2.201232033,23,6.2,2.6,7.2,6.3,7.5,1
40.3449692,29,6.2,3.4,4.1,7.9,7.5,0
40.37782341,29,6.2,3.4,4.1,7.9,7.5,0
11.23613963,26,3.8,4.8,6.4,8.7,6,1
85.09240246,26,7.8,4.8,6.4,4.8,6,0
9.823408624,26,4.6,5.5,5.7,8.7,6,1
64.19712526,19,4.6,6.2,7.2,5.6,6,0
14.45585216,33,6.2,4.8,6.4,2.5,4.4,0
21.15811088,24,6.2,4.8,8,4,2.9,1
28.78028747,31,7,2.6,7.2,4.8,4.4,0
155.1704312,33,5.4,3.4,5.7,7.1,5.2,1
13.86447639,22,7,2.6,7.2,6.3,6,1
13.01026694,25,9.4,6.2,3.3,2.5,6.7,1
2.759753593,28,6.2,5.5,3.3,6.3,8.3,0
2.825462012,32,7,5.5,3.3,7.1,6.7,0
4.008213552,22,2.2,8.4,4.9,7.1,6.7,1
10.34907598,37,7,7.6,2.6,5.6,8.3,1
34.03696099,27,7.8,4.8,3.3,5.6,6.7,1
34.03696099,27,10,4.1,1.8,6.3,8.3,1
11.95893224,35,6.2,4.1,6.4,5.6,6.7,1
164.5667351,27,3.8,4.8,4.9,6.3,5.2,0
32.95277207,24,2.2,4.1,6.4,9.4,6,1
5.32238193,25,5.4,3.4,8,6.3,2.1,1
40.3449692,23,5.4,6.2,3.3,4,6,1
34.23408624,24,8.6,6.9,4.9,1.7,4.4,0
96,31,4.6,2.6,6.4,10,4.4,1
7.030800821,35,5.4,6.2,4.9,4,2.9,1
26.94045175,21,3,5.5,7.2,5.6,2.1,1
115.5482546,19,7,6.2,5.7,2.5,5.2,0
28.58316222,21,7,9.1,1.8,4.8,6,1
26.31622177,24,5.4,4.1,2.6,7.9,6,1
29.27310062,35,5.4,4.8,5.7,4,3.7,0
57.82340862,25,7,5.5,4.1,6.3,8.3,1
133.9137577,19,6.2,3.4,5.7,7.1,6.7,1
133.9137577,19,4.6,6.9,5.7,7.1,5.2,1
39.72073922,30.40033257,6.2,6.2,4.1,2.5,5.2,0
38.01232033,35,7.8,1.9,3.3,4,6.7,0
27.40041068,43,4.6,5.5,6.4,4,5.2,0
25.42915811,22,6.2,4.8,3.3,7.1,9,1
32.52566735,48,6.2,6.2,6.4,3.3,6.7,1
23.2936345,29,9.4,6.2,4.1,4.8,7.5,0
23.2936345,29,7,6.2,5.7,4.8,5.2,0
49.28131417,33,7.8,6.2,6.4,7.9,6,0
49.28131417,33,3.8,3.4,5.7,8.7,7.5,0
18.1026694,44,3,6.9,4.1,7.9,5.2,1
8.180698152,24,7,5.5,4.9,4.8,2.9,1
42.48049281,42,3,6.9,6.4,5.6,6,1
42.48049281,42,7,6.2,5.7,4.8,4.4,1
129.8069815,22,3,4.8,5.7,4.8,3.7,1
8.016427105,41,3.8,4.1,5.7,5.6,4.4,1
9.100616016,26,5.4,6.2,7.2,4.8,6.7,1
26.15195072,31,5.4,4.1,8.7,6.3,4.4,1
66.49691992,38,7,4.1,4.9,5.6,6.7,1
10.02053388,38,7.8,2.6,4.1,7.9,6.7,0
6.53798768,26,7,6.2,4.1,4.8,8.3,1
0.492813142,29,4.6,5.5,1.8,7.1,6.7,0
0.492813142,29,4.6,1,5.7,8.7,2.9,0
0.492813142,29,5.4,4.8,8,9.4,2.9,0
2.858316222,38,5.4,5.5,4.9,4.8,4.4,1
2.858316222,38,6.2,6.2,4.9,3.3,2.9,1
48.45995893,35,7,5.5,2.6,5.6,9,0
15.14579055,39,3.8,7.6,4.9,7.1,9,0
133.8809035,19,6.2,3.4,5.7,7.1,6.7,1
133.8809035,19,4.6,6.9,5.7,7.1,5.2,1
32.88706366,26,9.4,6.2,2.6,4,6,0
32.88706366,26,6.2,7.6,4.1,3.3,6.7,0
63.14579055,32,3,4.8,4.1,7.1,7.5,1
8.969199179,26,5.4,6.2,7.2,4.8,6.7,1
36.59958932,33,4.6,6.2,8,7.1,5.2,0
36.59958932,33,5.4,7.6,5.7,7.1,6,0
11.76180698,39,4.6,4.1,4.9,5.6,3.7,0
11.76180698,39,6.2,4.8,5.7,4,2.9,0
28.81314168,23,7,4.1,8,4.8,4.4,0
18.56262834,24,3.8,7.6,8,4.8,2.9,0
1.80698152,26,5.4,7.6,4.1,4.8,7.5,0
1.80698152,26,5.4,7.6,4.1,5.6,9,0
17.08418891,34,1.4,6.9,8,4,5.2,0
1.938398357,26,5.4,7.6,4.1,4.8,7.5,0
1.938398357,26,5.4,7.6,4.1,5.6,9,0
50.69404517,32,3.8,3.4,7.2,10,5.2,0
41.65913758,29,6.2,6.9,8.7,3.3,2.9,0
103.5893224,21,2.2,4.8,8.7,7.9,5.2,0
103.5893224,21,3.8,3.4,8.7,7.1,3.7,0
2.135523614,26,5.4,7.6,4.1,4.8,7.5,0
2.135523614,26,5.4,7.6,4.1,5.6,9,0
2.168377823,26,5.4,7.6,4.1,4.8,7.5,0
2.168377823,26,5.4,7.6,4.1,5.6,9,0
13.14168378,42,2.2,6.9,3.3,6.3,3.7,1
2.431211499,35,7,3.4,3.3,6.3,7.5,0
49.34702259,42,5.4,8.4,6.4,5.6,5.2,1
79.11293634,28,2.2,5.5,7.2,4.8,3.7,0
35.84394251,27,3,2.6,6.4,7.1,7.5,0
35.84394251,27,3,5.5,4.1,7.1,8.3,0
12.81314168,33,7.8,3.4,7.2,4,5.2,1
2.234086242,26,5.4,7.6,4.1,4.8,7.5,0
2.234086242,26,5.4,7.6,4.1,5.6,9,0
17.11704312,31,5.4,6.2,6.4,4,3.7,0
17.11704312,31,3.8,3.4,8,6.3,6,0
23.95071869,32,4.6,6.9,4.9,5.6,6,1
11.86036961,25,7.8,4.8,5.7,4.8,5.2,0
5.848049281,33,5.4,9.1,4.1,2.5,6,0
24.0164271,28,3.8,4.8,9.5,4.8,2.1,1
43.99178645,26,7.8,6.9,4.1,6.3,7.5,1
20.69815195,40,2.2,8.4,6.4,4.8,6.7,1
29.8973306,26,4.6,6.9,8,4,4.4,0
31.14579055,21,7.8,4.1,2.6,5.6,8.3,0
1.347022587,27,7,4.8,6.4,4.8,7.5,0
23.9835729,29,4.6,5.5,5.7,4.8,7.5,1
32.45995893,25,8.6,5.5,3.3,5.6,9.8,0
64.29568789,44,3,2.6,10,9.4,4.4,1
21.35523614,31,7.8,4.1,4.1,7.9,7.5,1
11.69609856,36,7,4.1,6.4,5.6,8.3,1
54.07802875,30,5.4,4.1,4.9,8.7,7.5,1
42.0862423,31,1.4,7.6,7.2,4,2.9,0
27.40041068,22,6.2,5.5,2.6,5.6,8.3,0
1.117043121,54,4.6,8.4,5.7,4,4.4,1
1.117043121,54,4.6,8.4,5.7,4,4.4,1
42.38193018,36,6.2,4.8,5.7,8.7,7.5,1
5.782340862,32,6.2,6.2,1.8,5.6,9,1
43.30184805,33,7,6.2,1,9.4,7.5,0
53.09240246,23,6.2,6.9,4.9,2.5,2.9,0
17.60985626,41,7.8,5.5,2.6,6.3,8.3,1
17.60985626,41,8.6,5.5,3.3,6.3,7.5,1
17.60985626,41,7,6.9,4.1,5.6,7.5,1
26.0862423,30,8.6,6.9,2.6,4,7.5,1
16.65708419,26,8.6,5.5,4.1,4,3.7,0
70.83367556,23,6.2,9.1,4.1,3.3,6.7,1
70.83367556,23,7,7.6,3.3,3.3,6.7,1
99.77823409,42,5.4,4.8,6.4,6.3,4.4,0
42.94045175,25,4.6,6.2,6.4,4,4.4,1
19.58110883,23,3.8,4.8,7.2,5.6,4.4,1
96,22,7,1.9,6.4,6.3,4.4,1
44.22176591,29,6.2,6.9,8.7,3.3,2.9,0
104.0164271,37,5.4,4.8,6.4,7.1,4.4,0
67.84394251,24,5.4,5.5,5.7,8.7,5.2,1
0.919917864,26,6.2,5.5,6.4,4,3.7,1
48.45995893,34,7,2.6,7.2,4.8,5.2,1
15.73716632,27,7,6.9,2.6,4,5.2,1
16.06570842,28,4.6,5.5,1.8,7.1,6.7,0
16.06570842,28,4.6,1,5.7,8.7,2.9,0
16.06570842,28,5.4,4.8,8,9.4,2.9,0
